Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7c7a64f5c8593ce23b3846d556ad1cf05f64cbc8eab31be025108596d864f91b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.210210,51.468346,On or near Station Approach,E01001916,Hammersmith and Fulham 024B,Investigation complete; no suspect identified
1dd37035ffe2d80ae29a2eee6dc1a4ddb513fd4f1d075760dd70d5cdfc14edcf,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.213139,51.474829,On or near Firth Gardens,E01001906,Hammersmith and Fulham 022C,Investigation complete; no suspect identified
830570cbab904f1e508861ca418cb1d48e090c0364e93e38a5364b542d48f52e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.244307,51.505784,On or near Clifton Avenue,E01001861,Hammersmith and Fulham 006C,Suspect charged
e84276d9ba400cf6d5568a3c4f0bc46912b9ed2308ca763598fa08a28af2e0e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.070160,51.514459,On or near Plough Street,E01032766,Tower Hamlets 021E,Investigation complete; no suspect identified
e84276d9ba400cf6d5568a3c4f0bc46912b9ed2308ca763598fa08a28af2e0e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.070160,51.514459,On or near Plough Street,E01032766,Tower Hamlets 021E,Investigation complete; no suspect identified
212d6b7190ea73f2ac0fc62c132e4c400451caf50c40fbb88291613304dd4487,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.041389,51.629008,On or near Amberley Road,E01021747,Epping Forest 015F,Investigation complete; no suspect identified
23be8857db1d975da2cbaf7da88789d1b4b888b2aee13acbb0c8a64cde6aeaea,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.224574,51.492223,On or near ,E01001898,Hammersmith and Fulham 013C,Suspect charged
bd8b8e1927e6338ceba3d2a50ef617b11e312c6d50772498771db92b349d71e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.190654,51.520102,On or near ,E01002345,Havering 030B,Investigation complete; no suspect identified
bd8b8e1927e6338ceba3d2a50ef617b11e312c6d50772498771db92b349d71e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.190654,51.520102,On or near ,E01002345,Havering 030B,Investigation complete; no suspect identified
bd8b8e1927e6338ceba3d2a50ef617b11e312c6d50772498771db92b349d71e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.190654,51.520102,On or near ,E01002345,Havering 030B,Investigation complete; no suspect identified
56dd682b159ee8a0df27f993922d39810ca33f9fa90e1fbe1ffd8c416099027b,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.048298,51.625857,On or near Beatrice Court,E01021743,Epping Forest 015B,Investigation complete; no suspect identified
982777bf66b1113105c1ec44483e0165fbd4384195f1350709ac01c4f3a29ecb,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.243545,51.503111,On or near ,E01001860,Hammersmith and Fulham 006B,Investigation complete; no suspect identified
4f12d32533785601c28263c5c0f854762813037c9adbda0cdcfdb26242485849,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.224691,51.492917,On or near HAMMERSMITH BROADWAY,E01001898,Hammersmith and Fulham 013C,Investigation complete; no suspect identified
dcb00e0a9db96c358a91eabb1edc9277b5e4482663b0eaf9615a860c91ae15da,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.165416,51.491375,On or near WHITEHEAD'S GROVE,E01002858,Kensington and Chelsea 014C,Investigation complete; no suspect identified
52eaf228c9d5d9f2151669e54c8bb8a01483d49e0269dfcd65c06e91a3f85444,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.177453,51.494414,On or near Queensberry Place,E01002820,Kensington and Chelsea 016A,Investigation complete; no suspect identified
f2a364722100d3f9669ac8a9c83648fd449fe98b3451ab01433ca78f4da18fdf,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.171609,51.486373,On or near Bramerton Street,E01002844,Kensington and Chelsea 019A,Investigation complete; no suspect identified
73c90f55dd4ee9bdca23ebfa237ef20331d3056f2046200251698dc3a9220880,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.196941,51.509463,On or near ,E01002884,Kensington and Chelsea 006C,Investigation complete; no suspect identified
c5c8083170ed9b471a333a092daeb73575fe48c2e286023e8adcba88ab1f9139,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.172996,51.493841,On or near Pelham Street,E01002823,Kensington and Chelsea 014B,Investigation complete; no suspect identified
e4b0350ef4bf022095979eaa27abb5191495be2e3d59026713557266616a76b4,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.172996,51.493841,On or near Pelham Street,E01002823,Kensington and Chelsea 014B,Investigation complete; no suspect identified
ceef349d983fee04e328f1e9ac9faf2cba86993667082d9144f745a6f5439609,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.210223,51.517678,On or near Ladbroke Grove,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
95a23e22aed7b896a04bfb76ddc352afeafe63351186599019b200ae9fc08913,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.198288,51.508526,On or near ,E01002828,Kensington and Chelsea 008E,Investigation complete; no suspect identified
5595fe7362a48cc61c6d7ee8c91a6d1b12fdb1a25568ba2e169809d01040167c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.175600,51.493558,On or near Glendower Place,E01002821,Kensington and Chelsea 014A,Investigation complete; no suspect identified
b329a686a696e5b135d06c18b558dda10fafc4d490a646bd6be2440314646189,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.159658,51.501312,On or near ,E01002818,Kensington and Chelsea 012A,Suspect charged
9f964d86c45a9f2029149f845ab4017e6243dbe63e39396bfdfab33d57e084cf,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.137530,51.523129,On or near Midford Place,E01000854,Camden 026D,Investigation complete; no suspect identified
e3601792da7f19a43cbff064ab88af58065d36cfddd526f12ccf71b9151c167b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.307963,51.412488,On or near ,E01002968,Kingston upon Thames 009C,Local resolution
551c6013024db641fa2b94d4a1b585c3b14286dfba3af40ed54c374d48002ce0,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.220399,51.610317,On or near Dorking Walk,E01002278,Havering 001B,Investigation complete; no suspect identified
14815007dc291d830ff2d3ba726d22cdb06043e55e9c071542a179249701b4b6,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.227414,51.563601,On or near Patricia Drive,E01002359,Havering 020A,Investigation complete; no suspect identified
5b1b255b262714c0395223ac1073e799e4ec1a291d57a1cbe5a860a5c64ba3a8,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.211134,51.603055,On or near Okehampton Square,E01002315,Havering 006D,Investigation complete; no suspect identified
5a3c5ee4b54c150f83f25146c25eb340d8673befa72e2246b0744f2e6d6aea18,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.205345,51.519611,On or near Bernice Close,E01002344,Havering 029B,Local resolution
3eb78110c503186c9de35c298d873df206dee5f6ff93d0a67850190ee16e5d1a,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.205345,51.519611,On or near Bernice Close,E01002344,Havering 029B,Local resolution
e9558ee3d6164ea2d04f4fd08ffe344a5dcc4eef6f5f4d277d2a928d430c336a,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.247491,51.604676,On or near Woodstock Avenue,E01002277,Havering 002A,Investigation complete; no suspect identified
5895481f7f0bae5096ca8b136981277de4ef2d38986ac8de8327ed653dbadf45,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.190027,51.528118,On or near Cherry Walk,E01002374,Havering 027E,Investigation complete; no suspect identified
7888e546b8fd6a89fe18bf065b6baad8f9c2e6f3eed7d687188bdc647558a4d3,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.183528,51.569605,On or near ,E01002350,Havering 016B,Investigation complete; no suspect identified
e4f05edb2ecaff3afb856fd4313496568b33bc34fa3af53fd0198a3a3b555219,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.194137,51.569804,On or near Park Crescent,E01002351,Havering 016C,Investigation complete; no suspect identified
72341f24033ee819c401a21b5cf6752eea7a45e54c764fbe3bfd8230c5737ca5,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.214468,51.592296,On or near ,E01002293,Havering 007A,Investigation complete; no suspect identified
9cc264190f8510dd2aa0d2190a8da3e05992858af0301e3453d0ab1705d42c82,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.208883,51.571838,On or near Courage Close,E01002274,Havering 014B,Investigation complete; no suspect identified
6697221b8714d1564c5075a4f1b7967db730b3a1725e9c5f4ace10bb2a791b3b,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.181563,51.576028,On or near Exchange Street,E01002356,Havering 013C,Local resolution
58cd169f69d63179f373cb31a0700409d1876e78b1ad07a21c398eb7e1fdf835,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.216303,51.595323,On or near Paignton Close,E01002310,Havering 006B,Investigation complete; no suspect identified
de4f5a6b942fffab0d51ae6c9946da3ac4276b0e3d88d4ec824f93a61ab47e81,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.236766,51.603909,On or near Orchis Way,E01002283,Havering 002D,Investigation complete; no suspect identified
8d27a7aaffb7c89d24f74ce801d04c3483df36c733363d496b77af114def8eb7,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.181424,51.603269,On or near CHASESIDE CLOSE,E01002341,Havering 008E,Suspect charged
34b9d6fa3b857988510b8a765acc469c1f77999ccdec5931606adc5385031f26,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.246806,51.603088,On or near HAROLD COURT ROAD,E01002277,Havering 002A,Suspect charged
dc9f0588b24f9d21dd9e522d696f7e03a3b61b71beedeeb79c745981cff0df9d,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.175269,51.590803,On or near PRIESTS AVENUE,E01002338,Havering 009E,Investigation complete; no suspect identified
dc9f0588b24f9d21dd9e522d696f7e03a3b61b71beedeeb79c745981cff0df9d,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.175269,51.590803,On or near PRIESTS AVENUE,E01002338,Havering 009E,Offender given a caution
9dd1a7ffe7da559712c6154bcf0e5915869efdfc89828096f34ce38dac1b9478,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.219920,51.565857,On or near Parking Area,E01002367,Havering 020E,Investigation complete; no suspect identified
4102e615b163e0ec3b279e17eeb172e12dbc70ae8bee4d1638458bab203d6126,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.059112,51.544599,On or near Hathaway Crescent,E01003530,Newham 010B,Investigation complete; no suspect identified
ef26677f0718270ff2dffa48e17806508006f6384257346e8f6f11f7d566b0e8,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.018056,51.530987,On or near ,E01003593,Newham 027D,Investigation complete; no suspect identified
7008cc87811d4b10712727d7e12a4a35506057b98d73d13fba8d03c60b18c6f3,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.014765,51.543651,On or near Dyson Road,E01003553,Newham 009B,Local resolution
483efe4bece27820f78647943eddec578b0d787a7e95b312bb0e2f63b442deb6,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.052825,51.534349,On or near Myrtle Road,E01003521,Newham 018B,Investigation complete; no suspect identified
757d64de1542f9a64a6cc968cda9c929b73b9fedcf38eef09177eccfd35e44bf,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.001341,51.546012,On or near Waddington Street,E01003617,Newham 012B,Investigation complete; no suspect identified
83db582c5ecb88bb19539bc8c792eac3c6f88e54dbb7633bb12f28b790e81afc,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.030593,51.546724,On or near ,E01003570,Newham 008C,Suspect charged
c8d9bd65b457c01c0bec65763c6bfc5cd247dfd315cd9628b5cf95700cb5e14d,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.033999,51.516044,On or near Colman Road,E01003519,Newham 032E,Suspect charged
64d1af2807e45b5d62f0f270cc085ed7a020d47ed84e19d815c734f7d8428f99,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.041484,51.508082,On or near ,E01003513,Newham 035D,Local resolution
88dbe355bf279f784a8bc5534c342b0af38b87bb139ac2608c19927b875c66bf,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.008703,51.516678,On or near Oak Crescent,E01003503,Newham 030D,Investigation complete; no suspect identified
8cea51bed0668062f680ae631bfc472b0a11a92f603bf085f1d831dcbb0b5b21,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.007340,51.560073,On or near ,E01004341,Waltham Forest 027F,Investigation complete; no suspect identified
9469aa0cb46ce8015604656f39144dfb13d5534f154d5490c7cf2d92c4e194f1,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.017465,51.543056,On or near Stork Road,E01003551,Newham 009A,Investigation complete; no suspect identified
9fcd629ebf20807b9fdb383f948a80d984f2d8813fe838951f1566f46c758127,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.006898,51.543293,On or near ,E01033583,Newham 013G,Investigation complete; no suspect identified
ee2ad5fc8c5cf472c3cb196df51b21108245965e6587196959d39cd5a443d148,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.024176,51.531808,On or near May Road,E01003592,Newham 022B,Investigation complete; no suspect identified
928ba49c408fe169673bf3eae4626eb05eac3422abe831492783fbc3f1d84b7f,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.031509,51.527131,On or near ,E01003606,Newham 022D,Investigation complete; no suspect identified
9e296d4f14af9ec0f3e48e8d29a4861f015c8eed186e22854cf4393236493aaf,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.004627,51.551864,On or near Gilbert Street,E01004335,Waltham Forest 027A,Suspect charged
ca53ba52ef1f52d26bb7b1c71cd7793492b161e1937acec11b9b0f2e73cbd69a,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.017831,51.521665,On or near Philip Street,E01003501,Newham 030B,Investigation complete; no suspect identified
e13b47e66e162efe0fb695b6eb5d6c28c53130a2cb496264f66126d4097be8d9,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.010598,51.550872,On or near Cruikshank Road,E01003548,Newham 006B,Investigation complete; no suspect identified
fdb6dce1e8faff68df827a8167e2766cfe49aa5a6ffaaa8bd32c4b7729990c34,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.001415,51.545058,On or near Millstone Close,E01003617,Newham 012B,Investigation complete; no suspect identified
036d8a6210b55503d27801f6bd3e7e902e01eb945d2ceeaf1def6146875c43bd,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.045371,51.536620,On or near Victoria Avenue,E01003520,Newham 018A,Investigation complete; no suspect identified
4d9ea049ad06e175d8dcb613d1a83a8d628e7005c5bdda1ed37bd8b6cbebd984,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.047297,51.547728,On or near Queensberry Place,E01003587,Newham 004C,Investigation complete; no suspect identified
c4f312afed807aa8485e0cbe68a54e5b223f529dce933fba308c0991a3a08809,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.060459,51.527804,On or near Mountfield Road,E01003542,Newham 024D,Local resolution
2aa5e5d539c3904fb9f38a6ae65e99c22c3efb64ec4a9d9fc8d301e23854a9ef,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.015392,51.538662,On or near ,E01033578,Newham 013E,Investigation complete; no suspect identified
de6c47830195d57f727d734914578b3f065a29e9b1637a1787570b4e64b90f2f,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.023353,51.515509,On or near VANGUARD CLOSE,E01003517,Newham 036E,Suspect charged
4070b6dfd43ab8854d6bd56879fb207168abe176e2fefb05fff185779ae7a59c,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.003733,51.547608,On or near Maryland Street,E01003616,Newham 012A,Suspect charged
ae60c1a19552e41b2fbd003c7ce9b226b6290636b57449ccc477b68ee2b935ef,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.013985,51.530221,On or near Moxon Close,E01003593,Newham 027D,Investigation complete; no suspect identified
40361bf0ee11928bbacf0804850485b45bf433238703d8bfc7d6a4b3fc3bff64,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.006898,51.543293,On or near ,E01033583,Newham 013G,Investigation complete; no suspect identified
264e500973f6c1ecdb472de4611d1e54dfd00d6f2ddc5574c64945afa59a38bb,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.024456,51.504294,On or near Charles Whincup Road,E01033577,Newham 037E,Offender given a caution
345eb93e650f83a81b91dac88537f595dd60019b1ae373ff6a245afb9a19b5c4,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.024451,51.504528,On or near CHARLES WHINCUP ROAD,E01033580,Newham 037F,Offender given a caution
fb72b6dd50ca26b5ec6672d2dbf4f7bd28552a8e3cdd5ad3a1b52bc7c79d07cd,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.045783,51.663250,On or near Pitfield Way,E01001550,Enfield 006E,Investigation complete; no suspect identified
5e8d20a85648612638edd544618d5eb4819ed700a2317f317a669b7ac1158d02,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.049354,51.623204,On or near Granville Avenue,E01001486,Enfield 025C,Local resolution
397dd5bc364dc21029a4039eedebb8c3c5e54d8e309b57f5591f8fd4c8280ea1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.146800,51.649763,On or near West Close,E01001415,Enfield 011A,Investigation complete; no suspect identified
397dd5bc364dc21029a4039eedebb8c3c5e54d8e309b57f5591f8fd4c8280ea1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.146800,51.649763,On or near West Close,E01001415,Enfield 011A,Investigation complete; no suspect identified
a0201a248b0e44655efccca7e0275ab74580df831aaae623f36dff02862612ac,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.085973,51.665171,On or near Brigadier Avenue,E01001408,Enfield 004A,Investigation complete; no suspect identified
62e6030c71bea368848e147c72124df40dff6d1f77d55804301f27a962453171,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.046131,51.641728,On or near ,E01001502,Enfield 018D,Investigation complete; no suspect identified
d821ac7f156ad8d8dd37f1e1ffe03fcba851ac6cd9c45bd74be2b4f2937cb39f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.042800,51.667261,On or near ,E01001549,Enfield 006D,Investigation complete; no suspect identified
092d4a908078cc85ee6294c2381480825d6d1b63eac4ad6cd28a2523785f63cc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.210648,51.561613,On or near Somerton Road,E01000142,Barnet 040B,Investigation complete; no suspect identified
c0bce6e583f32ad82ea5d77656a60f018f948b29e48d350e8b2fcfe67f8c79ce,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.250999,51.601140,On or near Lanacre Avenue,E01000126,Barnet 026A,Local resolution
4bdcf38f5cff2bba3c0cac29db38e79943ab42c527493ec389113953bc87320c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.173771,51.593327,On or near Trinity Road,E01000177,Barnet 029A,Investigation complete; no suspect identified
2e61d0a57a708719d2d9da4492d4d6eecf2f41c0aec3e98dc92dd716a8839c37,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.217439,51.566158,On or near Claremont Road,E01000224,Barnet 040D,Investigation complete; no suspect identified
6801932d18e2ad577beb41fdcc0687dac096b7343fce19d2a16b3a56c5352042,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.258114,51.625390,On or near Westmere Drive,E01000231,Barnet 013D,Investigation complete; no suspect identified
9d7f01c8a7835e6e9a3a7c3a3a63dfc7b29a54c79425265ceb2ff14b07801ff5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.248995,51.613816,On or near ,E01000264,Barnet 016D,Investigation complete; no suspect identified
9af2bda78dfdf7c5318392af6d8a86cb5e6154e3f2d0b91f9296caf9d74910d2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.250999,51.597012,On or near Aeroville,E01000131,Barnet 024E,Investigation complete; no suspect identified
ad4ef91f99618a980afa9d3633c91e8bbfc43741c074a1015912fd8e38592ee4,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.175427,51.588038,On or near Howard Walk,E01000183,Barnet 033A,Investigation complete; no suspect identified
fef89555bc74332d6377eb0a68254e6cc7b42e012a7951eb5ed5755306399a1b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.213822,51.556095,On or near Yew Grove,E01000141,Barnet 039A,Investigation complete; no suspect identified
3e21895db5d7e334e59ad142729fa35183cd0a3d167995ad90794606f6ccfd5c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.176887,51.616108,On or near Winifred Place,E01000299,Barnet 019A,Offender given a caution
9119758fd67ea437cb0faf1803ab50eab99bae048b3de7472271d7bd61ac9b47,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.271702,51.609602,On or near Fairfield Crescent,E01000194,Barnet 018C,Investigation complete; no suspect identified
5cac0f62b84106f62410d4b45bba48bb21818384f719fe654968ecdb4b02c986,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.253998,51.590717,On or near Orchard Gate,E01000147,Barnet 030A,Suspect charged
c0caa9b5503eae20af3e218fcc77d9fdf65f183dcc47162a1a9b23d596d33951,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.273598,51.608731,On or near Heming Road,E01000194,Barnet 018C,Investigation complete; no suspect identified
25b741de3e44b5152261f4e1b60370f7245624d0e5a6395c8ff6eed644f72b01,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.146146,51.615474,On or near Beaconsfield Close,E01000160,Barnet 015C,Investigation complete; no suspect identified
0ac29b00baabc1f8138e7bed331f10cbfc91e954825ae490653c88fdb16eac2d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.204842,51.574221,On or near Golders Gardens,E01000145,Barnet 037A,Investigation complete; no suspect identified
e6d1b6be9804abf15648bc7500e413ff43b9ed0a3045d774dff20c6e6c02f2dd,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.225756,51.589798,On or near ,E01000244,Barnet 032D,Suspect charged
61937ea1adc3527828c5e68dfb292fb39102b47f1ab688834680237cf9246732,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.228221,51.585718,On or near Prothero Gardens,E01000237,Barnet 032A,Local resolution
a58c4b9db7bd4d00b13e8b33f0fd6ee3152a89365fe95ed09f19565f6358de39,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.176453,51.635228,On or near HIGH ROAD,E01000282,Barnet 008E,Local resolution
a58c4b9db7bd4d00b13e8b33f0fd6ee3152a89365fe95ed09f19565f6358de39,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.176453,51.635228,On or near HIGH ROAD,E01000282,Barnet 008E,Local resolution
e5138639cd9b537d86cd7afac833a61ced655c1466bbaff89a8d26166d22dcd3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.203726,51.590471,On or near HASLEMERE GARDENS,E01000201,Barnet 028C,Suspect charged
f1530f6d63965a4e0c54f9ad19554efe1036db879e82ce0cfd68e421e9ba82d3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.211248,51.591539,On or near Pedestrian Subway,E01000198,Barnet 025A,Local resolution
40cde6cdfaa0a170033954f04b067c15262b7fcd90f5720c66383160dcba9824,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.121682,51.536581,On or near York Way Court,E01002710,Islington 019D,Investigation complete; no suspect identified
3da01b354ad911978d63a06d7c204c23a030ff233f3cb55faf592bfcd5f030c1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.136993,51.539820,On or near Georgiana Street,E01000861,Camden 019B,Investigation complete; no suspect identified
810fcce3a51201dd30d98be25de4b286e25e2e9d22b8b5ed6429ffc4b425913d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.206856,51.551645,On or near Fordwych Road,E01000872,Camden 005B,Investigation complete; no suspect identified
332af3d71dc3ae36b152175e8809223f559d4042a337490f6a0ad45ac0e33fa0,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.134908,51.525560,On or near Euston Square,E01000852,Camden 026C,Investigation complete; no suspect identified
59f798e427ef0014af6bb808f78b0f5168ab3d2560673bd13f92bba696e150ab,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.127951,51.524730,On or near A4200,E01000852,Camden 026C,Investigation complete; no suspect identified
9416a411ab3af1bd428e5d29977ced419781deb619971449348e5f0124f1168c,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
eb7c1d3a2783c9b597ab4a3aa1989484511a62aaa766506efb84db0ddd22eb69,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.122366,51.525558,On or near Henrietta Mews,E01000937,Camden 025B,Investigation complete; no suspect identified
0a966497c3c83ed8b13fa7eb078b14231c9b5743e134f4b9e88e53751e18e082,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.142445,51.523513,On or near Warren Street,E01000851,Camden 026B,Investigation complete; no suspect identified
c526a7f893dd853a135896501f54a47b54109f7f89af417bcef6242c0af30900,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.151036,51.562289,On or near St Anne's Close,E01000909,Camden 001C,Investigation complete; no suspect identified
c77aa6693124c524d6f52448f79f8d4cc73266f5b83e503d6090fc73ecdb39d6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.153825,51.553646,On or near Elaine Grove,E01000886,Camden 006A,Suspect charged
d7e8c57836175e3abea7119098a79675427b651d5bd69cec6ab8bec24afe6264,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.132077,51.516900,On or near ,E01000850,Camden 026A,Investigation complete; no suspect identified
b4d9cc502e43b8505856db2f60265da37a48175c960c92c1f9021cfc26082f72,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.107586,51.520779,On or near St Cross Street,E01000916,Camden 027B,Investigation complete; no suspect identified
70281e57e864d7b5c540c673c294a69b26016121ecc7b018807aba81e86689b2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.166496,51.540563,On or near Elsworthy Road,E01000967,Camden 017D,Investigation complete; no suspect identified
4a2433cc9c08d08691f41eb21298774083f4f80cd3563412fc451d936b674d43,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.145700,51.542368,On or near Leybourne Street,E01000858,Camden 018B,Investigation complete; no suspect identified
e2d0fe3806028ce34ad4727a5c2d65cefd4c8315d3cb1b620bc89ac9df995137,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.122420,51.515487,On or near Parker Mews,E01000918,Camden 028C,Investigation complete; no suspect identified
a492c3b238f24e31464a9eb39e6967f3e5c73a6c0c41e248e351fe723a89b7c8,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.123070,51.530183,On or near Crestfield Street,E01000939,Camden 024C,Investigation complete; no suspect identified
56af551a51d78de44d00fad83dcf347140dfc0a131236f1a7fc32317de65569c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.185461,51.561181,On or near Grange Gardens,E01000885,Camden 004E,Investigation complete; no suspect identified
630f050b33929d4a509941e0836250cb6191c200beedb930cbf7f5ee308beed8,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.118062,51.521928,On or near Rugby Street,E01000915,Camden 027A,Investigation complete; no suspect identified
e1d49995576c01267653aa930c563dc51421f2ff31a42ef955802e7c8cc9aa78,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
b634c5a78bb25d8cb097aeb8e81bc26638eee37f42e872fc0d6b2b06ae645f16,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.118955,51.517041,On or near GATE STREET,E01000914,Camden 028B,Investigation complete; no suspect identified
